variable,coef,se,t,p_value,ci_low,ci_high,stars,sector,outcome,n,r2
housing_net_additions,0.003390654268752412,0.004124374472050323,0.8221014584708256,0.4110191555002275,-0.004692971155222622,0.011474279692727447,,Advanced Manufacturing,lq_bus,294,0.442
related_variety,3.295133566747231,0.4955091142797145,6.649995876538268,2.931012308876878e-11,2.3239535487476486,4.266313584746813,***,Advanced Manufacturing,lq_bus,294,0.442
nvq_level3,0.0008499360339485789,0.00032770350528265723,2.5936128855731204,0.009497335531644665,0.00020764896598703933,0.0014922231019101184,***,Advanced Manufacturing,gd_emp,294,0.025
nvq_level3,0.00029783031159968384,0.0002881591131699668,1.0335620078897614,0.30134096816295064,-0.0002669511720304526,0.0008626117952298203,,Advanced Manufacturing,gd_bus,294,0.141
gcse_age19,0.0006599694311914593,0.0005517309263517653,1.1961798762222815,0.23162637214566129,-0.0004214033136149217,0.0017413421759978403,,Advanced Manufacturing,gd_bus,294,0.141
apprenticeship_achievements,-2.7184571073862704e-05,1.6386899765951343e-05,-1.6589209345349591,0.09713172558108245,-5.930230443339518e-05,4.933162285669771e-06,*,Advanced Manufacturing,gd_bus,294,0.141
enterprise_birth_rate,0.42965215619138863,0.11191299849868298,3.839162223827332,0.00012345484369627517,0.21030670973208485,0.6489976026506924,***,Advanced Manufacturing,gd_bus,294,0.141
enterprise_high_growth_rate,4.80770664677249,1.4928870172230646,3.2204089065730894,0.001280078671729534,1.881701860027856,7.733711433517124,***,Advanced Manufacturing,gd_bus,294,0.141
coverage_4g,-0.0034117996712492997,0.0008159122822129081,-4.181576556239422,2.8949474234666555e-05,-0.00501095835893048,-0.0018126409835681192,***,Advanced Manufacturing,gd_bus,294,0.141
housing_net_additions,0.00033946681354411024,0.0003235358191369985,1.0492402802558498,0.29406754407354996,-0.0002946517396730716,0.000973585366761292,,Advanced Manufacturing,gd_bus,294,0.141
related_variety,0.04540947176011788,0.0426849046949163,1.0638297563195935,0.2874058287514506,-0.03825140412544273,0.12907034764567848,,Advanced Manufacturing,gd_bus,294,0.141
nvq_level3,0.02691927689233699,0.004401934599803634,6.115328676972582,9.635815400767613e-10,0.018291643614421132,0.035546910170252854,***,Creative Industries,lq_emp,294,0.499
gcse_age19,0.016382644962690165,0.005955012953918833,2.7510678968228257,0.0059401329913008885,0.004711034045539773,0.028054255879840558,***,Creative Industries,lq_emp,294,0.499
apprenticeship_starts,-0.0006833938828059124,0.000283418191422437,-2.411256240737591,0.01589767481011147,-0.0012388833305573678,-0.00012790443505445695,**,Creative Industries,lq_emp,294,0.499
apprenticeship_achievements,-0.00023421413970959709,0.0005284260036023907,-0.44322977694683885,0.6575995429488714,-0.0012699100752647156,0.0008014817958455214,,Creative Industries,lq_emp,294,0.499
fe_participation,7.931237111289852e-05,3.620072338653972e-05,2.1909056972709204,0.028458617377744584,8.360257060983808e-06,0.00015026448516481324,**,Creative Industries,lq_emp,294,0.499
enterprise_death_rate,-1.5600451221007652,1.42414540619243,-1.0954254497591467,0.2733302895690751,-4.351318826986094,1.2312285827845635,,Creative Industries,lq_emp,294,0.499
enterprise_high_growth_rate,99.01261714556055,27.231582731357967,3.63594794038705,0.00027696026578344964,45.639695750076065,152.38553854104504,***,Creative Industries,lq_emp,294,0.499
broadband,0.004617969754877552,0.001726901893813891,2.6741355553665476,0.007492216038559549,0.0012333042381683134,0.008002635271586792,***,Creative Industries,lq_emp,294,0.499
housing_net_additions,0.0035979047939422976,0.004645003693023167,0.7745752278617948,0.4385906999160599,-0.005506135152438654,0.01270194474032325,,Creative Industries,lq_emp,294,0.499
related_variety,1.0864422635409863,0.5393619681352735,2.014310106619352,0.04397698553468059,0.029312231365209884,2.143572295716763,**,Creative Industries,lq_emp,294,0.499
nvq_level3,0.02321165097398626,0.0036365853300349407,6.382814884688335,1.7386203072638806e-10,0.01608407470041107,0.03033922724756145,***,Creative Industries,lq_bus,294,0.673
